識別號,年度,主聘系所,教師姓名,專兼任,狀態,專案案號,專案案名,專案類型,計畫性質,是否為補助在籍學生之人才培育相關課程(計畫)或就業學程,執行起始日期,執行結束日期,工作類別,經費狀態,計畫總金額(元),政府出資金額,企業出資金額,其他單位出資金額,學校(研究學院)出資金額,主要經費來源,單位名稱,次要經費來源,受惠機構名稱,國內委託單位,國外委託單位,國內合作單位,國外合作單位,他校轉入的專案,專案已轉至他校
1248965,113,嘉義分部護理系,黃淑倫,專任,續聘,CORPF6P0051,懸浮微粒與牙周病對COPD惡化之影響(1/3),其他單位產學計畫,A1專題研究,,2024/2/1,2025/1/31,主持人,原核定,"1,264,038",0,0,"1,264,038",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1248911,113,嘉義分部護理系,陳美燕,專任,續聘,EZRPF6N0012,教育部推動第三期大學社會責任實踐計畫-保骨防跌、樂活膳食、科技失智辨識–永續高齡友善社區計畫,政府其他案件,--,,2024/1/1,2024/12/31,主持人,原核定,"3,500,000","2,750,000",0,0,"750,000",教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248920,113,嘉義分部護理系,洪瑞鎂,專任,續聘,EZRPF6N0022,教育部推動第三期大學社會責任實踐計畫-多元新視界，攜手嘉移人,政府其他案件,--,,2024/1/1,2024/12/31,共同(協同)主持人,,0,0,0,0,0,教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248958,113,嘉義分部護理系,郭雅雯,專任,續聘,EZRPF6P0021,來吧TALK:運用互動聊天機器人助教與跨領域工作坊於護理專題創新暨社區護理之社會實踐,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),--,,2024/8/1,2025/7/31,主持人,原核定,"255,300","255,300",0,0,0,教育部,教育部,,,教育部,,,,否,否
1248997,113,嘉義分部護理系,林家惠,專任,續聘,EZRPF6P0031,後疫情時代之生死課題-融入新冠肺炎議題之生死關懷、反思與教學實踐,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),--,,2024/8/1,2025/7/31,主持人,原核定,"227,700","227,700",0,0,0,教育部,教育部,,,教育部,,,,否,否
1248989,113,嘉義分部護理系,郭嘉琪,專任,續聘,EZRPF6P0041,經驗學習與批判思考：情境案例影片於「急症護理及應用」課程之學習成效,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),--,,2024/8/1,2025/7/31,主持人,原核定,"379,500","379,500",0,0,0,教育部,教育部,,,教育部,,,,否,否
1248971,113,嘉義分部護理系,林春只,專任,續聘,EZRPF6P0051,職戰力-翻轉學習增進到院前緊急救護實作能力,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),--,,2024/8/1,2025/7/31,主持人,原核定,"371,450","371,450",0,0,0,教育部,教育部,,,教育部,,,,否,否
1248981,113,嘉義分部護理系,蘇清菁,專任,續聘,EZRPF6P0061,虛擬動畫案例分析結合真實情境模擬教學對大專護理學生臨床推理能力及內外科護理之學習成效,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),--,,2024/8/1,2025/7/31,主持人,原核定,"399,050","399,050",0,0,0,教育部,教育部,,,教育部,,,,否,否
1248998,113,嘉義分部護理系,陳亭余,專任,續聘,EZRPF6P0071,問問安妮:以ARCS-V動機理論融合聊天機器人教學策略對內外科護理學學習動機與學習成效之探討,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),--,,2024/8/1,2025/7/31,主持人,原核定,"387,550","387,550",0,0,0,教育部,教育部,,,教育部,,,,否,否
1248910,113,嘉義分部護理系,陳美燕,專任,續聘,FCRPF6P0011,2024麥寮園區附近居民健康促進實施作業計畫,企業產學計畫(含公營及私人企業),A1專題研究,,2024/1/1,2024/12/31,主持人,原核定,"7,700,000",0,"7,700,000",0,0,企業(公營、民營、國外及私人企業),台灣塑膠工業股份有限公司／南亞塑膠工業股份有限公司／台灣化學纖維股份有限公司／台塑石化股份有限公司,,,台灣塑膠工業股份有限公司／南亞塑膠工業股份有限公司／台灣化學纖維股份有限公司／台塑石化股份有限公司,,,,否,否
1248908,113,嘉義分部護理系,陳美燕,專任,續聘,FCRPF6P0021,2024年辦理麥寮與台西鄉居民健康檢查人體試驗暨倫理審查相關資料收集與建立,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2024/3/1,2025/2/28,主持人,原核定,"3,000,000",0,"3,000,000",0,0,企業(公營、民營、國外及私人企業),台塑石化股份有限公司,,,台塑石化股份有限公司,,,,否,否
1248975,113,嘉義分部護理系,江耀璋,專任,續聘,FCRPF6P0041,國中技藝教育扎根計畫-嘉義縣立六嘉國中醫護社團,其他單位委訓計畫,--,,2024/9/1,2025/8/31,主持人,原核定,"451,698",0,0,"451,698",0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248983,113,嘉義分部護理系,王俞蓉,專任,續聘,FCRPF6P0041,國中技藝教育扎根計畫-嘉義縣立六嘉國中醫護社團,其他單位委訓計畫,--,,2024/9/1,2025/8/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248988,113,嘉義分部護理系,郭嘉琪,專任,續聘,FCRPF6P0041,國中技藝教育扎根計畫-嘉義縣立六嘉國中醫護社團,其他單位委訓計畫,--,,2024/9/1,2025/8/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248925,113,嘉義分部護理系,高月梅,專任,續聘,FCRPF6P0051,國中技藝教育扎根計畫-嘉義縣立東石國中醫護社團,其他單位委訓計畫,--,,2024/9/1,2025/8/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248928,113,嘉義分部護理系,鄧志娟,專任,續聘,FCRPF6P0051,國中技藝教育扎根計畫-嘉義縣立東石國中醫護社團,其他單位委訓計畫,--,,2024/9/1,2025/8/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248993,113,嘉義分部護理系,陳柏安,專任,續聘,FCRPF6P0051,國中技藝教育扎根計畫-嘉義縣立東石國中醫護社團,其他單位委訓計畫,--,,2024/9/1,2025/8/31,主持人,原核定,"405,026",0,0,"405,026",0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248926,113,嘉義分部護理系,高月梅,專任,續聘,FCRPF6P0061,國中技藝教育扎根計畫-嘉義縣立東榮國中醫護社團,其他單位委訓計畫,--,,2024/9/1,2025/8/31,主持人,原核定,"448,048",0,0,"448,048",0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248976,113,嘉義分部護理系,江耀璋,專任,續聘,FCRPF6P0061,國中技藝教育扎根計畫-嘉義縣立東榮國中醫護社團,其他單位委訓計畫,--,,2024/9/1,2025/8/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248982,113,嘉義分部護理系,王俞蓉,專任,續聘,FCRPF6P0061,國中技藝教育扎根計畫-嘉義縣立東榮國中醫護社團,其他單位委訓計畫,--,,2024/9/1,2025/8/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248956,113,嘉義分部護理系,郭雅雯,專任,續聘,FCRPF6P0071,常長庚你在地服務 愛健康互助志工推廣計畫(第三期)1/3,其他單位委訓計畫,--,,2024/12/1,2025/11/30,主持人,原核定,"7,654,857",0,0,"7,654,857",0,其他單位(包含法人機構),財團法人慶寶勤勞社會福利慈善事業基金會,,,財團法人慶寶勤勞社會福利慈善事業基金會,,,,否,否
1248978,113,嘉義分部護理系,蘇清菁,專任,續聘,FCRPF6P0071,常長庚你在地服務 愛健康互助志工推廣計畫(第三期)1/3,其他單位委訓計畫,--,,2024/12/1,2025/11/30,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),財團法人慶寶勤勞社會福利慈善事業基金會,,,財團法人慶寶勤勞社會福利慈善事業基金會,,,,否,否
1248991,113,嘉義分部護理系,劉美君,專任,續聘,FCRPF6P0071,常長庚你在地服務 愛健康互助志工推廣計畫(第三期)1/3,其他單位委訓計畫,--,,2024/12/1,2025/11/30,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),財團法人慶寶勤勞社會福利慈善事業基金會,,,財團法人慶寶勤勞社會福利慈善事業基金會,,,,否,否
1248994,113,嘉義分部護理系,陳柏安,專任,續聘,GZRPF6P0011,嘉義縣113年度失智友善社區計畫,政府產學計畫,A1專題研究,,2024/3/4,2024/11/30,主持人,原核定,"850,000","850,000",0,0,0,政府其他部會,嘉義縣衛生局,,,嘉義縣衛生局,,,,否,否
1248919,113,嘉義分部護理系,郭雅雯,專任,續聘,GZRPF6P0021,2024嘉義縣義竹鄉失智整合照護模式計畫,政府產學計畫,A1專題研究,,2024/4/1,2024/11/30,共同(協同)主持人,,0,0,0,0,0,政府其他部會,嘉義縣衛生局,,,嘉義縣衛生局,,,,否,否
1248922,113,嘉義分部護理系,劉美君,專任,續聘,GZRPF6P0021,2024嘉義縣義竹鄉失智整合照護模式計畫,政府產學計畫,A1專題研究,,2024/4/1,2024/11/30,主持人,原核定,"99,600","99,600",0,0,0,政府其他部會,嘉義縣衛生局,,,嘉義縣衛生局,,,,否,否
1248964,113,嘉義分部護理系,洪瑞鎂,專任,續聘,GZRPF6P0031,113學年度勞動部補助大專校院辦理就業學程計畫-如鷹展翅:護理雙英實務學程,政府其他案件,--,,2024/7/1,2025/8/31,共同(協同)主持人,,0,0,0,0,0,勞動部,勞動部勞動力發展署,長庚科技大學,,勞動部勞動力發展署,,,,否,否
1249028,113,嘉義分部護理系,林春只,專任,續聘,NMRPF3N0302,運用人工智慧與翻轉教學奠定護生病人交班能力之研究:關鍵因素、教學建置與成效評值(2/2),政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1248923,113,嘉義分部護理系,陳美燕,專任,續聘,NMRPF6N0022,科技化口腔健康管理對改善社區老人裝置活動假牙後於口腔健康、進食能力、營養狀況與身體功能之成效-以農業縣建置與導入為例(2/2),政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,共同(協同)主持人,,0,0,0,0,0,政府其他部會,國科會,,,國科會,,,,否,否
1248959,113,嘉義分部護理系,郭雅雯,專任,續聘,NMRPF6N0022,科技化口腔健康管理對改善社區老人裝置活動假牙後於口腔健康、進食能力、營養狀況與身體功能之成效-以農業縣建置與導入為例(2/2),政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"1,030,000","1,030,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248985,113,嘉義分部護理系,王俞蓉,專任,續聘,NMRPF6P0011,多元正念課程結合數位科技輔助學習介入社區高齡者於健康老化之成效：隨機對照試驗研究(1/2),政府學術研究計畫-國科會專題研究計畫,--,,2024/5/1,2025/4/30,主持人,原核定,"995,000","995,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248967,113,嘉義分部護理系,洪嫦巧,專任,續聘,NMRPF6P0021,以病人觀點出發的人工智能照護系統建構與測試:以壓力性損傷為例(1/3),政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"1,080,000","1,080,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248924,113,嘉義分部護理系,陳美燕,專任,續聘,NMRPF6P0031,提升自我照顧能力對有心血管代謝疾病農漁民的效益(1/3),政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"1,080,000","1,080,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248944,113,嘉義分部護理系,張家豪,專任,續聘,NMRPF6P0031,提升自我照顧能力對有心血管代謝疾病農漁民的效益(1/3),政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1248931,113,嘉義分部護理系,梁蕙芳,專任,續聘,NMRPF6P0041,探索護理人的保護因子、韌力與提升續航力-以復原力觀點,政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"822,000","822,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248927,113,嘉義分部護理系,潘美玉,專任,續聘,NMRPF6P0051,發展與驗證「臺灣介護食士」職能核心能力及職能為導向教育訓練之研究,政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1248995,113,嘉義分部護理系,林家惠,專任,續聘,NMRPF6P0051,發展與驗證「臺灣介護食士」職能核心能力及職能為導向教育訓練之研究,政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"840,000","840,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248950,113,嘉義分部護理系,郭星君,專任,續聘,NMRPF6P0061,開發新物質猴頭素協同化療藥物5FU/ Oxaliplatin抗大腸癌作用與運用同位素標記蛋白質體學技術分析抗大腸癌之標靶蛋白功能性與表觀遺傳調控的相關性機制之研究,政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"1,000,000","1,000,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1249031,113,嘉義分部護理系,張家豪,專任,續聘,NMRPF6P0081,以縱貫型混合研究法探討COPD患者口腔照護方案之需求評估與成效管理,政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1249032,113,嘉義分部護理系,洪瑞鎂,專任,續聘,NMRPF6P0081,以縱貫型混合研究法探討COPD患者口腔照護方案之需求評估與成效管理,政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1249033,113,嘉義分部護理系,郭素娥,專任,續聘,NMRPF6P0081,以縱貫型混合研究法探討COPD患者口腔照護方案之需求評估與成效管理,政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"387,047","387,047",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248986,113,嘉義分部護理系,郭嘉琪,專任,續聘,NMRPF6P0091,建構與驗證活動相關呼吸困難自我管理方案於慢性阻塞性肺病病人之生心理成效,政府學術研究計畫-國科會專題研究計畫,--,,2024/11/1,2025/10/31,主持人,原核定,"685,000","685,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248954,113,嘉義分部護理系,許翠華,專任,續聘,SCRPF6P0031,職業安全與職場健康促進活動輔導計畫,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2024/7/21,2026/7/20,主持人,原核定,"204,580",0,"204,580",0,0,企業(公營、民營、國外及私人企業),歷嵐工程有限公司,,,歷嵐工程有限公司,,,,否,否
1248909,113,嘉義分部護理系,陳美燕,專任,續聘,SCRPF6P0041,2024年協助麥寮園區附近居民疾病預防篩檢計畫問卷調查,其他單位產學計畫,A4技術服務,,2024/1/1,2024/12/31,主持人,原核定,"767,040",0,0,"767,040",0,其他單位(包含法人機構),長庚醫療財團法人雲林長庚紀念醫院,,,長庚醫療財團法人雲林長庚紀念醫院,,,,否,否
1248948,113,嘉義分部護理系,周姜廷,專任,續聘,SCRPF6P0051,九如中醫診所職員健康促進計畫,企業產學計畫(含公營及私人企業),A1專題研究,,2024/9/1,2025/8/31,主持人,原核定,"1,060,000",0,"1,060,000",0,0,企業(公營、民營、國外及私人企業),九如中醫診所,,,九如中醫診所,,,,否,否
1248969,113,嘉義分部護理系,洪嫦巧,專任,續聘,SCRPF6P0061,護理人員教育訓練,其他單位委訓計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"299,936",0,0,"299,936",0,其他單位(包含法人機構),長庚醫療財團法人嘉義長庚紀念醫院,,,長庚醫療財團法人嘉義長庚紀念醫院,,,,否,否
1248990,113,嘉義分部護理系,郭嘉琪,專任,續聘,SCRPF6P0071,護理人員教育訓練,其他單位委訓計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"299,936",0,0,"299,936",0,其他單位(包含法人機構),長庚醫療財團法人嘉義長庚紀念醫院,,,長庚醫療財團法人嘉義長庚紀念醫院,,,,否,否
1249043,113,嘉義分部護理系,郭素娥,專任,續聘,SCRPF6P0081,護理人員教育訓練,其他單位委訓計畫,--,,2024/8/1,2025/1/31,主持人,原核定,"299,936",0,0,"299,936",0,其他單位(包含法人機構),長庚醫療財團法人嘉義長庚紀念醫院,,,長庚醫療財團法人嘉義長庚紀念醫院,,,,否,否
1248984,113,嘉義分部護理系,王俞蓉,專任,續聘,SCRPF6P0091,護理人員教育訓練,其他單位委訓計畫,--,,2024/8/1,2025/1/31,主持人,原核定,"299,936",0,0,"299,936",0,其他單位(包含法人機構),長庚醫療財團法人嘉義長庚紀念醫院,,,長庚醫療財團法人嘉義長庚紀念醫院,,,,否,否
1249044,113,嘉義分部護理系,郭素娥,專任,續聘,SCRPF6P0441,護理人員教育訓練,其他單位產學計畫,A5諮詢顧問,,2024/8/1,2025/7/31,主持人,原核定,"300,000",0,0,"300,000",0,其他單位(包含法人機構),長庚醫療財團法人高雄長庚紀念醫院,,,長庚醫療財團法人高雄長庚紀念醫院,,,,否,否
1248957,113,嘉義分部護理系,郭雅雯,專任,續聘,SCRPF6P0711,語音辨識(ASR)轉為文字智慧照護系統建置,其他單位委訓計畫,A4技術服務,,2024/10/1,2025/4/30,主持人,原核定,"285,598",0,0,"285,598",0,其他單位(包含法人機構),財團法人工業技術研究院,,,財團法人工業技術研究院,,,,否,否
1248979,113,嘉義分部護理系,蘇清菁,專任,續聘,SCRPF6P0711,語音辨識(ASR)轉為文字智慧照護系統建置,其他單位委訓計畫,A4技術服務,,2024/10/1,2025/4/30,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),財團法人工業技術研究院,,,財團法人工業技術研究院,,,,否,否
1248992,113,嘉義分部護理系,劉美君,專任,續聘,SCRPF6P0711,語音辨識(ASR)轉為文字智慧照護系統建置,其他單位委訓計畫,A4技術服務,,2024/10/1,2025/4/30,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),財團法人工業技術研究院,,,財團法人工業技術研究院,,,,否,否
1248918,113,嘉義分部護理系,郭雅雯,專任,續聘,ZDRPF6P0021,113年度大專學生(林逸娜)研究計畫(113-2813-C-255-007-B)-Line bot聊天機器人輔助護理學生改善實習期間心理健康與壓力之成效,校內補助案,--,,2024/7/1,2025/2/28,主持人,原核定,"100,000",0,0,0,"100,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248929,113,嘉義分部護理系,蔡淑玲,專任,續聘,ZDRPF6P0031,113年度大專學生(劉?蓁)研究計畫(113-2813-C-255-008-B)-後疫情時代新進護理人員選擇第一個就業醫院的經驗探討,校內補助案,--,,2024/7/1,2025/2/28,主持人,原核定,"100,000",0,0,0,"100,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248968,113,嘉義分部護理系,洪嫦巧,專任,續聘,ZMRPF6P0011,國科會計畫20%-NMRPF6P0021,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"180,000",0,0,0,"180,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248930,113,嘉義分部護理系,梁蕙芳,專任,續聘,ZMRPF6P0031,國科會計畫20%-NMRPF6P0041,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"130,000",0,0,0,"130,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248915,113,嘉義分部護理系,郭星君,專任,續聘,ZMRPF6P0041,國科會計畫20%-NMRPF6P0061,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"180,000",0,0,0,"180,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248907,113,嘉義分部護理系,陳美燕,專任,續聘,ZMRPF6P0051,國科會計畫20%-NMRPF6P0031,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"180,000",0,0,0,"180,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248917,113,嘉義分部護理系,郭雅雯,專任,續聘,ZMRPF6P0061,國科會計畫20%-NMRPF6N0022,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"170,000",0,0,0,"170,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1249036,113,嘉義分部護理系,郭素娥,專任,續聘,ZMRPF6P0071,國科會計畫20%-NMRPF6P0081,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"150,000",0,0,0,"150,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
